Dates,PX_LAST,PX_SETTLE,PX_VOLUME
4/5/2015,976.25,976.25,100379
5/5/2015,984.75,984.75,117070
6/5/2015,982.5,982.5,104319
7/5/2015,975,975,85577
8/5/2015,976.25,976.25,79200
11/5/2015,974,974,68652
12/5/2015,955.5,955.5,171135
13/5/2015,957.25,957.25,115042
14/5/2015,957,957,98841
15/5/2015,953.25,953.25,94596
18/5/2015,954.5,954.5,89562
19/5/2015,946.25,946.25,119636
20/5/2015,941.25,941.25,94327
21/5/2015,938.5,938.5,90906
22/5/2015,924.25,924.25,115966
25/5/2015,924.25,924.25,115966
26/5/2015,922.5,922.5,106436
27/5/2015,927,927,107395
28/5/2015,926,926,108108
29/5/2015,934,934,112312
1/6/2015,926,926,115283
2/6/2015,940.75,940.75,117943
3/6/2015,935.25,935.25,129165
4/6/2015,946.5,946.5,115650
5/6/2015,937.75,937.75,127998
8/6/2015,944.25,944.25,109450
9/6/2015,951.5,951.5,134068
10/6/2015,949.5,949.5,151232
11/6/2015,940,940,129713
12/6/2015,940,940,113304
15/6/2015,937.75,937.75,112442
16/6/2015,957.5,957.5,129787
17/6/2015,969,969,136516
18/6/2015,977.75,977.75,140565
19/6/2015,971.5,971.5,102493
22/6/2015,989.5,989.5,99654
23/6/2015,987.5,987.5,107174
24/6/2015,981.75,981.75,80675
25/6/2015,1000.25,1000.25,90872
26/6/2015,1002,1002,100939
29/6/2015,1002.5,1002.5,51498
30/6/2015,1056.25,1056.25,20171
1/7/2015,1040.75,1040.75,41533
2/7/2015,1038.25,1038.25,34976
3/7/2015,1038.25,1038.25,34976
6/7/2015,1022.25,1022.25,28202
7/7/2015,992,992,48914
8/7/2015,996.75,996.75,29663
9/7/2015,1026.25,1026.25,31565
10/7/2015,1032,1032,37928
13/7/2015,1037.5,1037.5,18485
14/7/2015,1033.5,1033.5,34977
15/7/2015,1025,1025,28280
16/7/2015,1019,1019,24162
17/7/2015,1014.75,1014.75,19460
20/7/2015,1007.75,1007.75,27829
21/7/2015,1018.75,1018.75,30275
22/7/2015,1020.75,1020.75,43514
23/7/2015,1010,1010,48381
24/7/2015,991.25,991.25,43122
27/7/2015,961.25,961.25,28464
28/7/2015,974.75,974.75,26707
29/7/2015,983,983,28191
30/7/2015,990.25,990.25,25531
31/7/2015,980.75,980.75,9157
3/8/2015,945,945,19023
4/8/2015,948.75,948.75,13951
5/8/2015,962.75,962.75,15651
6/8/2015,956,956,17551
7/8/2015,975.5,975.5,13818
10/8/2015,1008.25,1008.25,20027
11/8/2015,981,981,18474
12/8/2015,918.5,918.5,40659
13/8/2015,936.25,936.25,14736
14/8/2015,925.25,925.25,10557
17/8/2015,927,927,12809
18/8/2015,913.25,913.25,14548
19/8/2015,903.5,903.5,16772
20/8/2015,921.5,921.5,18829
21/8/2015,905.25,905.25,21281
24/8/2015,892.75,892.75,18851
25/8/2015,894.25,894.25,16197
26/8/2015,877.75,877.75,15241
27/8/2015,886.25,886.25,15895
28/8/2015,893.25,893.25,9497
31/8/2015,897.5,897.5,2125
1/9/2015,874,874,98384
2/9/2015,874,874,114807
3/9/2015,869.5,869.5,105308
4/9/2015,866.5,866.5,64299
7/9/2015,866.5,866.5,64299
8/9/2015,879.25,879.25,114609
9/9/2015,872.25,872.25,105554
10/9/2015,874,874,93239
11/9/2015,874.25,874.25,172534
14/9/2015,884.25,884.25,108353
15/9/2015,889,889,106777
16/9/2015,887.25,887.25,120932
17/9/2015,884.5,884.5,79487
18/9/2015,867.25,867.25,119982
21/9/2015,874.25,874.25,98206
22/9/2015,861.75,861.75,118016
23/9/2015,863.75,863.75,106538
24/9/2015,868,868,112270
25/9/2015,889.25,889.25,154414
28/9/2015,876.75,876.75,122366
29/9/2015,884.25,884.25,106478
30/9/2015,892,892,196549
1/10/2015,877.25,877.25,170663
2/10/2015,874.25,874.25,169182
5/10/2015,884.25,884.25,110820
6/10/2015,888,888,134181
7/10/2015,891,891,120545
8/10/2015,881.25,881.25,152530
9/10/2015,885.75,885.75,236991
12/10/2015,887.5,887.5,127467
13/10/2015,914,914,239517
14/10/2015,910.5,910.5,172208
15/10/2015,905.25,905.25,141941
16/10/2015,898.25,898.25,141192
19/10/2015,891,891,154119
20/10/2015,896,896,149191
21/10/2015,905.25,905.25,141806
22/10/2015,898.75,898.75,161695
23/10/2015,895.5,895.5,135626
26/10/2015,885,885,146578
27/10/2015,891.25,891.25,97849
28/10/2015,881.5,881.5,109033
29/10/2015,878.75,878.75,81621
30/10/2015,883.75,883.75,23113
2/11/2015,878.75,878.75,84362
3/11/2015,879,879,89680
4/11/2015,884,884,80996
5/11/2015,864,864,131645
6/11/2015,867.25,867.25,89947
9/11/2015,866.25,866.25,83530
10/11/2015,855.5,855.5,152290
11/11/2015,860.75,860.75,84995
12/11/2015,863,863,93037
13/11/2015,855.25,855.25,70652
16/11/2015,859.5,859.5,72785
17/11/2015,864,864,73486
18/11/2015,857.75,857.75,126821
19/11/2015,860,860,96810
20/11/2015,857.5,857.5,111562
23/11/2015,864.25,864.25,135936
24/11/2015,863.75,863.75,94127
25/11/2015,875.25,875.25,105565
26/11/2015,875.25,875.25,105565
27/11/2015,873,873,62645
30/11/2015,881,881,109282
1/12/2015,889.25,889.25,120518
2/12/2015,892.25,892.25,113712
3/12/2015,897.5,897.5,115330
4/12/2015,906,906,124907
7/12/2015,882.25,882.25,160092
8/12/2015,876.75,876.75,155245
9/12/2015,876.75,876.75,122830
10/12/2015,878.25,878.25,116291
11/12/2015,870.75,870.75,130808
14/12/2015,874.25,874.25,105495
15/12/2015,867.25,867.25,115700
16/12/2015,862.5,862.5,138449
17/12/2015,877,877,155857
18/12/2015,892.25,892.25,138493
21/12/2015,891.25,891.25,80678
22/12/2015,885.25,885.25,64155
23/12/2015,881.75,881.75,66400
24/12/2015,875.25,875.25,36085
25/12/2015,875.25,875.25,36085
28/12/2015,865,865,54719
29/12/2015,870,870,55929
30/12/2015,875.5,875.5,34292
31/12/2015,871.25,871.25,13719
1/1/2016,871.25,871.25,13719
4/1/2016,856,856,95915
5/1/2016,857.25,857.25,106929
6/1/2016,864.75,864.75,135361
7/1/2016,864.5,864.5,101199
8/1/2016,865.25,865.25,96117
11/1/2016,861.25,861.25,101350
12/1/2016,874.5,874.5,197414
13/1/2016,880,880,109920
14/1/2016,882.25,882.25,114563
15/1/2016,879,879,120442
18/1/2016,879,879,120442
19/1/2016,883.5,883.5,120808
20/1/2016,874,874,137886
21/1/2016,878.5,878.5,147352
22/1/2016,876.5,876.5,101537
25/1/2016,880.5,880.5,115141
26/1/2016,876.5,876.5,95467
27/1/2016,883,883,120976
28/1/2016,867.75,867.75,151110
29/1/2016,882.25,882.25,137841
1/2/2016,880.75,880.75,101524
2/2/2016,886.25,886.25,142056
3/2/2016,876.75,876.75,137447
4/2/2016,874.5,874.5,160779
5/2/2016,867.5,867.5,150936
8/2/2016,862.5,862.5,114019
9/2/2016,863.25,863.25,136517
10/2/2016,862.25,862.25,112212
11/2/2016,873.5,873.5,145579
12/2/2016,872.75,872.75,91788
15/2/2016,872.75,872.75,91788
16/2/2016,879.75,879.75,168027
17/2/2016,882.5,882.5,171253
18/2/2016,879.75,879.75,131756
19/2/2016,878.25,878.25,123010
22/2/2016,881,881,143714
23/2/2016,869.25,869.25,110272
24/2/2016,867.5,867.5,91102
25/2/2016,859,859,83698
26/2/2016,855,855,58897
29/2/2016,853,853,12540
1/3/2016,858,858,112801
2/3/2016,861.5,861.5,122926
3/3/2016,863.75,863.75,78485
4/3/2016,878.5,878.5,188596
7/3/2016,881.75,881.75,148126
8/3/2016,884.5,884.5,105213
9/3/2016,885.75,885.75,120895
10/3/2016,889.25,889.25,112174
11/3/2016,895.75,895.75,117842
14/3/2016,895.75,895.75,98258
15/3/2016,892,892,101683
16/3/2016,894.5,894.5,94822
17/3/2016,897.75,897.75,148891
18/3/2016,897.5,897.5,80428
21/3/2016,902,902,109825
22/3/2016,910.25,910.25,181690
23/3/2016,905.25,905.25,119595
24/3/2016,910.5,910.5,118016
25/3/2016,910.5,910.5,118016
28/3/2016,909,909,91130
29/3/2016,916,916,127052
30/3/2016,909,909,126146
31/3/2016,910.75,910.75,216652
1/4/2016,918.25,918.25,126750
4/4/2016,913.5,913.5,104289
5/4/2016,904.75,904.75,124866
6/4/2016,908,908,119318
7/4/2016,904.5,904.5,133446
8/4/2016,916.75,916.75,157543
11/4/2016,928.25,928.25,182496
12/4/2016,936.25,936.25,220988
13/4/2016,955.75,955.75,249399
14/4/2016,948,948,178212
15/4/2016,956,956,167980
18/4/2016,954.25,954.25,151588
19/4/2016,985.5,985.5,213324
20/4/2016,1009.75,1009.75,222893
21/4/2016,1018.75,1018.75,134189
22/4/2016,987,987,110533
25/4/2016,999.75,999.75,73925
26/4/2016,1017.75,1017.75,88136
27/4/2016,1019,1019,57506
28/4/2016,1018,1018,44049
29/4/2016,1021,1021,15257
2/5/2016,1043.75,1043.75,134434
3/5/2016,1030,1030,223786
4/5/2016,1034,1034,180104
5/5/2016,1012.25,1012.25,202432
6/5/2016,1034.75,1034.75,144530
9/5/2016,1026.5,1026.5,131994
10/5/2016,1084,1084,305876
11/5/2016,1078.25,1078.25,166886
12/5/2016,1072,1072,187880
13/5/2016,1065,1065,113596
16/5/2016,1064.5,1064.5,99920
17/5/2016,1080.25,1080.25,134099
18/5/2016,1075.25,1075.25,143649
19/5/2016,1071.5,1071.5,159865
20/5/2016,1074.25,1074.25,207878
23/5/2016,1058.5,1058.5,138858
24/5/2016,1054.75,1054.75,143916
25/5/2016,1085.5,1085.5,153001
26/5/2016,1079.75,1079.75,153388
27/5/2016,1086.5,1086.5,123316
30/5/2016,1086.5,1086.5,123316
31/5/2016,1078.5,1078.5,115268
1/6/2016,1099.75,1099.75,158403
2/6/2016,1144.25,1144.25,233772
3/6/2016,1132,1132,188388
6/6/2016,1138.25,1138.25,131250
7/6/2016,1141.25,1141.25,159669
8/6/2016,1177.75,1177.75,194856
9/6/2016,1176,1176,146291
10/6/2016,1178.25,1178.25,204412
13/6/2016,1169,1169,150246
14/6/2016,1169.5,1169.5,128076
15/6/2016,1156,1156,103310
16/6/2016,1134.5,1134.5,104442
17/6/2016,1159.5,1159.5,88085
20/6/2016,1143.5,1143.5,57507
21/6/2016,1133.25,1133.25,96099
22/6/2016,1137.5,1137.5,98340
23/6/2016,1124.5,1124.5,83315
24/6/2016,1103,1103,87656
27/6/2016,1133,1133,52415
28/6/2016,1150.5,1150.5,48614
29/6/2016,1144.5,1144.5,33419
30/6/2016,1175,1175,17579
1/7/2016,1164.25,1164.25,35089
4/7/2016,1164.25,1164.25,35089
5/7/2016,1110,1110,51301
6/7/2016,1101.5,1101.5,54142
7/7/2016,1050.5,1050.5,40769
8/7/2016,1083.25,1083.25,29280
11/7/2016,1077,1077,26954
12/7/2016,1102.25,1102.25,41349
13/7/2016,1122.75,1122.75,35620
14/7/2016,1083.75,1083.75,38236
15/7/2016,1072.5,1072.5,32322
18/7/2016,1078.25,1078.25,50729
19/7/2016,1044,1044,45502
20/7/2016,1027,1027,32485
21/7/2016,1032.5,1032.5,26545
22/7/2016,1006.5,1006.5,52620
25/7/2016,983.75,983.75,40930
26/7/2016,993.5,993.5,40125
27/7/2016,1010.5,1010.5,45394
28/7/2016,1003.5,1003.5,33849
29/7/2016,1032.5,1032.5,12802
1/8/2016,981.25,981.25,16251
2/8/2016,971.25,971.25,19282
3/8/2016,973.5,973.5,13096
4/8/2016,973.5,973.5,8346
5/8/2016,988,988,9721
8/8/2016,1001.25,1001.25,11086
9/8/2016,1005,1005,13648
10/8/2016,998.5,998.5,11915
11/8/2016,1001.75,1001.75,11283
12/8/2016,999,999,18362
15/8/2016,1023.75,1023.75,14535
16/8/2016,1019.5,1019.5,14832
17/8/2016,1030.5,1030.5,12925
18/8/2016,1032.25,1032.25,13690
19/8/2016,1027,1027,11596
22/8/2016,1035.25,1035.25,9720
23/8/2016,1034.25,1034.25,8486
24/8/2016,1030.75,1030.75,13884
25/8/2016,998.25,998.25,27147
26/8/2016,990.75,990.75,17878
29/8/2016,983.25,983.25,13450
30/8/2016,965.5,965.5,11672
31/8/2016,960,960,3145
1/9/2016,943.75,943.75,81080
2/9/2016,952.5,952.5,73177
5/9/2016,952.5,952.5,73177
6/9/2016,959.75,959.75,83245
7/9/2016,975.5,975.5,84670
8/9/2016,976.75,976.75,82965
9/9/2016,980.25,980.25,75915
12/9/2016,964.25,964.25,139686
13/9/2016,944,944,110508
14/9/2016,942.75,942.75,99458
15/9/2016,950.5,950.5,76306
16/9/2016,966,966,102819
19/9/2016,972.5,972.5,96833
20/9/2016,989.75,989.75,116064
21/9/2016,975.5,975.5,104727
22/9/2016,976.5,976.5,90697
23/9/2016,955,955,138512
26/9/2016,945.25,945.25,114173
27/9/2016,952.5,952.5,153261
28/9/2016,945.5,945.5,114901
29/9/2016,950.25,950.25,101651
30/9/2016,954,954,155973
3/10/2016,973,973,139848
4/10/2016,963.5,963.5,123524
5/10/2016,956.75,956.75,139606
6/10/2016,958.5,958.5,114537
7/10/2016,956.75,956.75,173884
10/10/2016,954.5,954.5,133359
11/10/2016,954.25,954.25,147788
12/10/2016,945.5,945.5,233145
13/10/2016,956.25,956.25,178127
14/10/2016,962.5,962.5,186056
17/10/2016,978.25,978.25,158663
18/10/2016,972.5,972.5,178280
19/10/2016,981.5,981.5,133115
20/10/2016,975.5,975.5,136370
21/10/2016,983,983,140150
24/10/2016,992,992,177604
25/10/2016,990.75,990.75,176985
26/10/2016,1010,1010,149629
27/10/2016,1014.25,1014.25,101226
28/10/2016,1001.25,1001.25,75224
31/10/2016,1002.25,1002.25,18438
1/11/2016,993.25,993.25,118570
2/11/2016,986.5,986.5,99163
3/11/2016,989.5,989.5,81939
4/11/2016,990.75,990.75,76911
7/11/2016,998.5,998.5,76174
8/11/2016,1011.25,1011.25,109864
9/11/2016,991,991,181090
10/11/2016,998,998,178459
11/11/2016,986,986,216064
14/11/2016,984.25,984.25,101692
15/11/2016,989.5,989.5,86739
16/11/2016,985.75,985.75,94098
17/11/2016,989.5,989.5,87755
18/11/2016,993.75,993.75,75940
21/11/2016,1020.25,1020.25,150570
22/11/2016,1030,1030,131446
23/11/2016,1034.25,1034.25,136725
24/11/2016,1034.25,1034.25,136725
25/11/2016,1046,1046,76517
28/11/2016,1056,1056,161412
29/11/2016,1042.5,1042.5,126698
30/11/2016,1032.25,1032.25,133965
1/12/2016,1029.75,1029.75,128533
2/12/2016,1027.5,1027.5,84039
5/12/2016,1043.5,1043.5,125624
6/12/2016,1047.75,1047.75,135200
7/12/2016,1049,1049,127733
8/12/2016,1027,1027,171728
9/12/2016,1037.5,1037.5,136393
12/12/2016,1031,1031,145111
13/12/2016,1028,1028,132890
14/12/2016,1023.75,1023.75,128094
15/12/2016,1029,1029,147570
16/12/2016,1036.75,1036.75,95865
19/12/2016,1021.5,1021.5,136168
20/12/2016,1005.25,1005.25,124535
21/12/2016,1006.75,1006.75,80135
22/12/2016,994.5,994.5,108937
23/12/2016,989,989,67094
26/12/2016,989,989,67094
27/12/2016,1014.75,1014.75,82741
28/12/2016,1006.75,1006.75,54617
29/12/2016,1003.25,1003.25,46236
30/12/2016,996.5,996.5,13373
2/1/2017,996.5,996.5,13373
3/1/2017,995,995,90331
4/1/2017,1015.25,1015.25,95237
5/1/2017,1012.5,1012.5,61979
6/1/2017,994.75,994.75,101745
9/1/2017,1005.25,1005.25,94993
10/1/2017,1013.75,1013.75,96033
11/1/2017,1011.5,1011.5,87926
12/1/2017,1040.25,1040.25,157101
13/1/2017,1046.25,1046.25,145461
16/1/2017,1046.25,1046.25,145461
17/1/2017,1069.25,1069.25,201105
18/1/2017,1075,1075,144024
19/1/2017,1070.25,1070.25,108397
20/1/2017,1067.5,1067.5,112856
23/1/2017,1057.75,1057.75,92566
24/1/2017,1058.5,1058.5,95242
25/1/2017,1055.25,1055.25,83009
26/1/2017,1049.5,1049.5,91972
27/1/2017,1049.25,1049.25,68283
30/1/2017,1022.75,1022.75,126814
31/1/2017,1024.5,1024.5,83518
1/2/2017,1036.75,1036.75,107158
2/2/2017,1037.25,1037.25,101520
3/2/2017,1027,1027,105988
6/2/2017,1036,1036,119985
7/2/2017,1042.75,1042.75,131436
8/2/2017,1058.75,1058.75,166533
9/2/2017,1050.5,1050.5,141506
10/2/2017,1059,1059,133684
13/2/2017,1054.25,1054.25,174155
14/2/2017,1045,1045,118663
15/2/2017,1061.25,1061.25,128043
16/2/2017,1043.75,1043.75,130043
17/2/2017,1032.5,1032.5,142009
20/2/2017,1032.5,1032.5,142009
21/2/2017,1026.25,1026.25,143010
22/2/2017,1022.75,1022.75,96385
23/2/2017,1011.5,1011.5,148623
24/2/2017,1013.5,1013.5,92509
27/2/2017,1011,1011,62578
28/2/2017,1025,1025,17713
1/3/2017,1051.75,1051.75,104384
2/3/2017,1037.25,1037.25,87376
3/3/2017,1037.5,1037.5,86051
6/3/2017,1037.25,1037.25,101384
7/3/2017,1025.25,1025.25,104226
8/3/2017,1021.75,1021.75,92218
9/3/2017,1011,1011,138732
10/3/2017,1006.5,1006.5,97447
13/3/2017,1006,1006,75850
14/3/2017,999.25,999.25,112349
15/3/2017,998,998,75422
16/3/2017,1001.5,1001.5,83777
17/3/2017,1000,1000,61551
20/3/2017,999.5,999.5,82382
21/3/2017,1001.5,1001.5,103325
22/3/2017,999.75,999.75,82164
23/3/2017,991,991,94685
24/3/2017,975.75,975.75,116483
27/3/2017,971.5,971.5,91218
28/3/2017,972,972,92837
29/3/2017,969,969,95072
30/3/2017,963,963,77471
31/3/2017,946,946,182739
3/4/2017,938.25,938.25,94599
4/4/2017,937.75,937.75,120200
5/4/2017,944.25,944.25,146303
6/4/2017,941.5,941.5,84594
7/4/2017,942,942,99239
10/4/2017,941.75,941.75,87487
11/4/2017,939.25,939.25,136337
12/4/2017,947.75,947.75,119407
13/4/2017,955.5,955.5,128013
14/4/2017,955.5,955.5,128013
17/4/2017,953.25,953.25,106836
18/4/2017,946,946,154742
19/4/2017,950.25,950.25,105926
20/4/2017,946.75,946.75,115885
21/4/2017,951,951,130802
24/4/2017,961.25,961.25,99172
25/4/2017,954.5,954.5,84731
26/4/2017,945.75,945.75,107831
27/4/2017,945.75,945.75,59309
28/4/2017,945.25,945.25,13917
1/5/2017,970.25,970.25,100625
2/5/2017,968.75,968.75,104660
3/5/2017,975.25,975.25,86999
4/5/2017,974.25,974.25,139234
5/5/2017,973,973,113652
8/5/2017,964.75,964.75,90695
9/5/2017,974,974,102475
10/5/2017,970.25,970.25,140416
11/5/2017,966.25,966.25,98603
12/5/2017,963,963,64617
15/5/2017,965.25,965.25,77844
16/5/2017,976.25,976.25,94232
17/5/2017,975.75,975.75,81966
18/5/2017,944.75,944.75,250660
19/5/2017,953,953,101723
22/5/2017,956.5,956.5,82508
23/5/2017,948.25,948.25,91457
24/5/2017,948.25,948.25,90335
25/5/2017,939.5,939.5,94347
26/5/2017,926.5,926.5,107952
29/5/2017,926.5,926.5,107952
30/5/2017,912.75,912.75,134220
31/5/2017,916,916,130785
1/6/2017,912.25,912.25,78635
2/6/2017,921.25,921.25,86248
5/6/2017,922,922,98539
6/6/2017,923.5,923.5,122797
7/6/2017,930.75,930.75,143611
8/6/2017,938,938,137587
9/6/2017,941.5,941.5,136983
12/6/2017,931.25,931.25,115351
13/6/2017,932.5,932.5,122202
14/6/2017,931.75,931.75,88734
15/6/2017,934.75,934.75,105034
16/6/2017,939,939,95007
19/6/2017,937.75,937.75,95604
20/6/2017,927.75,927.75,116399
21/6/2017,918.75,918.75,116464
22/6/2017,904,904,137676
23/6/2017,904.5,904.5,142320
26/6/2017,906.75,906.75,83976
27/6/2017,911.25,911.25,89490
28/6/2017,914,914,106115
29/6/2017,915.5,915.5,66183
30/6/2017,942.25,942.25,12776
3/7/2017,970,970,67102
4/7/2017,970,970,67102
5/7/2017,981.75,981.75,60418
6/7/2017,985.75,985.75,44977
7/7/2017,1001,1001,58083
10/7/2017,1024.75,1024.75,51563
11/7/2017,1029.25,1029.25,49680
12/7/2017,1020.75,1020.75,49937
13/7/2017,975.5,975.5,61767
14/7/2017,989,989,37218
17/7/2017,985,985,30306
18/7/2017,989.5,989.5,36919
19/7/2017,999.75,999.75,35118
20/7/2017,1013.25,1013.25,38660
21/7/2017,1009,1009,43742
24/7/2017,997.5,997.5,48981
25/7/2017,981.5,981.5,60667
26/7/2017,988.75,988.75,39673
27/7/2017,994.75,994.75,47804
28/7/2017,1000.75,1000.75,36039
31/7/2017,994.5,994.5,13530
1/8/2017,964.25,964.25,39176
2/8/2017,970.75,970.75,16620
3/8/2017,954,954,24940
4/8/2017,952.25,952.25,29906
7/8/2017,964,964,22827
8/8/2017,967,967,20452
9/8/2017,966,966,21489
10/8/2017,934,934,40550
11/8/2017,938.25,938.25,22610
14/8/2017,932.75,932.75,17141
15/8/2017,921.75,921.75,27865
16/8/2017,921.75,921.75,17676
17/8/2017,930.25,930.25,19581
18/8/2017,937.5,937.5,21323
21/8/2017,932.5,932.5,14643
22/8/2017,933.75,933.75,17264
23/8/2017,935,935,22119
24/8/2017,941.25,941.25,21364
25/8/2017,939,939,21628
28/8/2017,935.25,935.25,21286
29/8/2017,930.75,930.75,18217
30/8/2017,923,923,20326
31/8/2017,936.25,936.25,4217
1/9/2017,949.5,949.5,91121
4/9/2017,949.5,949.5,91121
5/9/2017,968.5,968.5,162428
6/9/2017,971,971,113586
7/9/2017,968.75,968.75,95082
8/9/2017,962,962,105834
11/9/2017,960,960,96789
12/9/2017,950.5,950.5,176373
13/9/2017,960.5,960.5,124662
14/9/2017,976,976,138275
15/9/2017,968.75,968.75,109445
18/9/2017,967.75,967.75,102033
19/9/2017,965.5,965.5,111414
20/9/2017,970,970,88348
21/9/2017,970.75,970.75,115371
22/9/2017,984.25,984.25,170900
25/9/2017,971.25,971.25,128038
26/9/2017,963.5,963.5,146295
27/9/2017,965.5,965.5,113888
28/9/2017,959.5,959.5,108641
29/9/2017,968.25,968.25,171916
2/10/2017,957.25,957.25,114376
3/10/2017,955.25,955.25,94821
4/10/2017,958.25,958.25,95416
5/10/2017,968.25,968.25,149317
6/10/2017,972.25,972.25,119722
9/10/2017,966.75,966.75,137150
10/10/2017,966,966,136485
11/10/2017,965.25,965.25,152000
12/10/2017,992,992,293877
13/10/2017,1000.25,1000.25,225131
16/10/2017,991,991,165302
17/10/2017,984.75,984.75,134302
18/10/2017,984.25,984.25,110266
19/10/2017,986.5,986.5,141515
20/10/2017,978.75,978.75,180890
23/10/2017,980.75,980.75,170989
24/10/2017,975.5,975.5,136868
25/10/2017,975.5,975.5,165668
26/10/2017,971.25,971.25,147355
27/10/2017,975.25,975.25,176451
30/10/2017,972.75,972.75,129929
31/10/2017,973.75,973.75,22828
1/11/2017,991.25,991.25,108662
2/11/2017,999.25,999.25,103471
3/11/2017,986.75,986.75,142109
6/11/2017,994,994,92870
7/11/2017,996,996,85301
8/11/2017,998.5,998.5,100198
9/11/2017,985,985,218458
10/11/2017,987,987,109213
13/11/2017,974.25,974.25,122337
14/11/2017,967.75,967.75,101927
15/11/2017,976.25,976.25,98303
16/11/2017,972,972,90050
17/11/2017,990.5,990.5,124540
20/11/2017,990,990,95756
21/11/2017,989,989,75304
22/11/2017,997.25,997.25,116670
23/11/2017,997.25,997.25,116670
24/11/2017,993.25,993.25,60329
27/11/2017,996,996,133815
28/11/2017,993,993,96755
29/11/2017,992.5,992.5,84307
30/11/2017,985.75,985.75,121206
1/12/2017,994.25,994.25,136840
4/12/2017,998.5,998.5,165467
5/12/2017,1008.5,1008.5,157924
6/12/2017,1002.75,1002.75,194108
7/12/2017,992,992,162921
8/12/2017,989.75,989.75,129075
11/12/2017,982.5,982.5,139320
12/12/2017,975.75,975.75,161910
13/12/2017,979.25,979.25,106371
14/12/2017,967.75,967.75,125196
15/12/2017,967.25,967.25,119812
18/12/2017,961.5,961.5,114985
19/12/2017,956,956,104929
20/12/2017,954,954,133019
21/12/2017,948.75,948.75,111244
22/12/2017,949.5,949.5,68145
25/12/2017,949.5,949.5,68145
26/12/2017,959.25,959.25,57390
27/12/2017,955.5,955.5,79032
28/12/2017,945.75,945.75,68163
29/12/2017,951.75,951.75,11423
1/1/2018,951.75,951.75,11423
2/1/2018,964.75,964.75,69645
3/1/2018,968.75,968.75,65348
4/1/2018,967.75,967.75,113003
5/1/2018,970.75,970.75,84534
8/1/2018,966.75,966.75,87409
9/1/2018,963.75,963.75,63267
10/1/2018,955,955,99005
11/1/2018,950,950,85988
12/1/2018,960.5,960.5,149724
15/1/2018,960.5,960.5,149724
16/1/2018,968,968,97797
17/1/2018,968.75,968.75,91701
18/1/2018,973,973,74574
19/1/2018,977.25,977.25,105770
22/1/2018,984.25,984.25,124262
23/1/2018,986.25,986.25,107959
24/1/2018,992.25,992.25,139169
25/1/2018,992.25,992.25,154146
26/1/2018,985.5,985.5,110339
29/1/2018,991.5,991.5,143395
30/1/2018,1000.25,1000.25,169083
31/1/2018,995.75,995.75,165828
1/2/2018,985,985,159220
2/2/2018,978.75,978.75,100314
5/2/2018,969.75,969.75,128425
6/2/2018,986.25,986.25,179233
7/2/2018,983,983,167291
8/2/2018,987.75,987.75,230204
9/2/2018,983,983,164565
12/2/2018,1001.75,1001.75,215178
13/2/2018,1011.75,1011.75,177145
14/2/2018,1017.25,1017.25,154450
15/2/2018,1024.25,1024.25,158344
16/2/2018,1021.5,1021.5,146731
19/2/2018,1021.5,1021.5,146731
20/2/2018,1026.5,1026.5,193966
21/2/2018,1034.25,1034.25,133023
22/2/2018,1032,1032,108212
23/2/2018,1036.25,1036.25,147369
26/2/2018,1034.25,1034.25,136487
27/2/2018,1038,1038,78531
28/2/2018,1045,1045,14916
1/3/2018,1068,1068,151662
2/3/2018,1071,1071,178579
5/3/2018,1077.5,1077.5,118997
6/3/2018,1074.75,1074.75,106266
7/3/2018,1065.25,1065.25,131562
8/3/2018,1064,1064,151731
9/3/2018,1039.25,1039.25,132441
12/3/2018,1041,1041,141145
13/3/2018,1048.75,1048.75,114627
14/3/2018,1032.25,1032.25,148683
15/3/2018,1040.75,1040.75,123213
16/3/2018,1049.5,1049.5,78281
19/3/2018,1022.5,1022.5,131023
20/3/2018,1028.25,1028.25,78890
21/3/2018,1029.75,1029.75,101951
22/3/2018,1029.75,1029.75,99281
23/3/2018,1028.25,1028.25,164881
26/3/2018,1025.5,1025.5,100548
27/3/2018,1019.5,1019.5,98041
28/3/2018,1018,1018,104492
29/3/2018,1044.75,1044.75,177841
30/3/2018,1044.75,1044.75,177841
2/4/2018,1035.5,1035.5,108570
3/4/2018,1038,1038,135404
4/4/2018,1015.25,1015.25,352462
5/4/2018,1031.25,1031.25,219539
6/4/2018,1033.75,1033.75,164385
9/4/2018,1047,1047,171846
10/4/2018,1050,1050,171444
11/4/2018,1047.75,1047.75,121591
12/4/2018,1060.75,1060.75,186951
13/4/2018,1054.25,1054.25,118735
16/4/2018,1042,1042,101597
17/4/2018,1046,1046,81326
18/4/2018,1041.75,1041.75,94271
19/4/2018,1037.25,1037.25,95799
20/4/2018,1028.75,1028.75,74206
23/4/2018,1020.75,1020.75,72696
24/4/2018,1022.25,1022.25,90059
25/4/2018,1027.5,1027.5,68707
26/4/2018,1028,1028,79917
27/4/2018,1045,1045,64971
30/4/2018,1037.75,1037.75,10337
1/5/2018,1053.25,1053.25,88907
2/5/2018,1043,1043,103720
3/5/2018,1053.25,1053.25,113845
4/5/2018,1036.75,1036.75,106280
7/5/2018,1011.5,1011.5,134061
8/5/2018,1020.25,1020.25,117294
9/5/2018,1015.75,1015.75,86752
10/5/2018,1021.25,1021.25,132328
11/5/2018,1003.25,1003.25,116564
14/5/2018,1017.75,1017.75,131052
